,Unnamed: 0,나이,성별,최종접속일,유입경로,유입기기,회원 가입일,사업자구분,회원구분,주문자ID,Recency,Recency_int,Frequency,Monetary,Total,Rank
3886,3886,27,남자,2019-05-28 오전 11:41,유튜브광고,PC,2018-11-15,개인,전화주문 고객,3886V00A1,340 days,340,3,168440,84322.6,D
3887,3887,28,남자,2019-01-09 오후 1:09,유튜브광고,PC,2018-11-15,개인,전화주문 고객,3887V00A1,340 days,340,1,61700,30952.2,D
3888,3888,30,남자,2018-11-30 오후 6:01,유튜브광고,PC,2018-11-15,개인,전화주문 고객,3888V00A1,339 days,339,2,80670,40437.1,D
3889,3889,30,남자,2018-12-03 오후 2:47,유튜브광고,PC,2018-11-15,개인,전화주문 고객,3889V00A1,339 days,339,6,445580,222892.9,B
3890,3890,29,남자,2019-05-28 오후 5:29,유튜브광고,PC,2018-11-15,개인,전화주문 고객,3890V00A1,258 days,258,6,177840,88998.6,D
3891,3891,46,남자,2018-11-15 오후 7:25,블로그광고,PC,2018-11-15,사업자,사업자,3891V00A1,338 days,338,3,144220,72212.0,D
3892,3892,46,남자,2018-11-16 오후 1:09,전단지광고,모바일,2018-11-16,사업자,사업자,3892V00A1,338 days,338,2,146500,73351.8,D
3893,3893,40,여자,2019-05-24 오후 3:04,인터넷검색,PC,2018-11-16,사업자,사업자,3893V00A1,181 days,181,6,542300,271205.5,B
3894,3894,45,남자,2019-03-27 오전 10:59,블로그광고,PC,2018-11-16,사업자,사업자,3894V00A1,333 days,333,3,47520,23860.5,D
3895,3895,41,남자,2018-11-16 오후 1:10,유튜브광고,PC,2018-11-16,개인,전화주문 고객,3895V00A1,337 days,337,3,86870,43536.7,D
3896,3896,27,남자,2019-05-21 오후 2:12,유튜브광고,PC,2018-11-16,개인,전화주문 고객,3896V00A1,337 days,337,2,107900,54051.5,D
3897,3897,39,남자,2019-05-14 오후 2:06,전단지광고,모바일,2018-11-16,사업자,사업자,3897V00A1,307 days,307,4,159550,79867.9,D
3898,3898,26,남자,2019-05-15 오후 4:25,카카오톡광고,모바일,2018-11-17,개인,일반,3898V00A1,337 days,337,3,85440,42821.7,D
3899,3899,46,남자,2018-11-17 오후 4:42,전단지광고,PC,2018-11-17,사업자,사업자,3899V00A1,337 days,337,3,183840,92021.7,D
3900,3900,47,남자,2018-11-17 오전 12:34,인터넷검색,모바일,2018-11-17,개인,일반,3900V00A1,337 days,337,5,297280,148742.1,C
3901,3901,37,남자,2019-05-30 오후 1:11,전단지광고,PC,2018-11-17,사업자,사업자,3901V00A1,337 days,337,3,145820,73011.7,D
3902,3902,47,남자,2018-11-20 오후 4:27,전단지광고,PC,2018-11-17,사업자,사업자,3902V00A1,337 days,337,3,94790,47496.7,D
3903,3903,40,여자,2019-05-31 오후 2:12,지인추천,모바일,2018-11-18,사업자,사업자,3903V00A1,336 days,336,2,92380,46291.2,D
3904,3904,47,남자,2018-11-20 오후 2:32,인터넷검색,PC,2018-11-18,개인,일반,3904V00A1,175 days,175,4,146670,73388.3,D
3905,3905,36,남자,2019-01-16 오후 7:17,지인추천,모바일,2018-11-18,사업자,사업자,3905V00A1,314 days,314,16,484320,242257.4,B
3906,3906,29,남자,2019-04-03 오후 2:16,전단지광고,PC,2018-11-18,사업자,사업자,3906V00A1,261 days,261,8,373320,186739.9,C
3907,3907,40,남자,2018-12-08 오후 3:24,SNS광고,모바일,2018-11-19,개인,일반,3907V00A1,259 days,259,20,1023800,511981.7,B
3908,3908,26,여자,2019-04-29 오후 2:33,카카오톡광고,모바일,2018-11-19,개인,일반,3908V00A1,336 days,336,2,61970,31086.2,D
3909,3909,47,남자,2018-11-19 오후 10:52,SNS광고,모바일,2018-11-19,개인,일반,3909V00A1,223 days,223,9,446260,223198.7,B
3910,3910,33,남자,2019-05-21 오후 7:18,카카오톡광고,모바일,2018-11-19,개인,일반,3910V00A1,335 days,335,4,144230,72216.3,D
3911,3911,47,남자,2018-11-19 오후 3:36,SNS광고,모바일,2018-11-19,개인,일반,3911V00A1,335 days,335,2,159800,80000.9,D
3912,3912,45,남자,2019-03-27 오후 7:10,SNS광고,모바일,2018-11-19,개인,일반,3912V00A1,240 days,240,16,1004730,502440.2,B
3913,3913,44,남자,2018-11-19 오후 1:36,기타,PC,2018-11-19,사업자,사업자,3913V00A1,335 days,335,2,104600,52400.9,D
3914,3914,47,남자,2018-11-19 오후 12:03,전단지광고,모바일,2018-11-19,사업자,일반,3914V00A1,335 days,335,2,108240,54220.9,D
3915,3915,40,여자,2019-05-29 오후 2:45,전단지광고,PC,2018-11-19,사업자,사업자,3915V00A1,334 days,334,3,173870,87035.8,D
3916,3916,48,남자,2019-04-26 오후 11:05,기타,모바일,2018-11-19,사업자,사업자,3916V00A1,334 days,334,5,254330,127266.2,C
3917,3917,29,여자,2019-05-12 오후 6:37,지인추천,모바일,2018-11-19,사업자,사업자,3917V00A1,334 days,334,2,107900,54050.6,D
3918,3918,44,남자,2018-11-19 오후 4:49,전단지광고,모바일,2018-11-19,사업자,사업자,3918V00A1,334 days,334,2,126480,63340.6,D
3919,3919,48,남자,2018-11-19 오전 11:03,블로그광고,모바일,2018-11-19,개인,일반,3919V00A1,334 days,334,2,63240,31720.6,D
3920,3920,44,남자,2018-11-23 오후 9:17,전단지광고,PC,2018-11-19,사업자,사업자,3920V00A1,334 days,334,6,316520,158361.4,C
3921,3921,23,남자,2019-02-25 오전 11:58,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3921V00A1,333 days,333,3,154300,77250.5,D
3922,3922,24,남자,2019-04-08 오전 9:03,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3922V00A1,203 days,203,4,256400,128261.7,C
3923,3923,40,남자,2019-05-08 오후 1:45,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3923V00A1,333 days,333,7,292130,146166.3,C
3924,3924,31,남자,2018-11-19 오후 1:20,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3924V00A1,190 days,190,7,212050,106083.4,C
3925,3925,30,남자,2018-11-19 오후 2:29,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3925V00A1,332 days,332,3,97870,49035.2,D
3926,3926,30,남자,2019-01-29 오후 5:07,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3926V00A1,331 days,331,2,117100,58649.7,D
3927,3927,23,남자,2018-12-12 오전 11:42,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3927V00A1,332 days,332,4,375700,187950.4,C
3928,3928,25,남자,2019-01-22 오후 2:32,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3928V00A1,331 days,331,1,0,99.5,D
3929,3929,29,남자,2018-11-21 오후 2:45,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3929V00A1,331 days,331,2,166720,83459.7,D
3930,3930,31,남자,2018-11-19 오후 4:35,유튜브광고,PC,2018-11-19,개인,전화주문 고객,3930V00A1,320 days,320,4,612550,306371.8,B
3931,3931,47,남자,2018-11-19 오후 5:29,전단지광고,PC,2018-11-19,개인,일반,3931V00A1,331 days,331,2,63240,31719.7,D
3932,3932,40,여자,2019-04-17 오전 10:39,지인추천,PC,2018-11-19,사업자,딜러 유치 회원,3932V00A1,331 days,331,2,45910,23054.7,D
3933,3933,47,남자,2018-11-19 오후 1:41,인터넷검색,모바일,2018-11-19,개인,일반,3933V00A1,331 days,331,2,63240,31719.7,D
3934,3934,47,남자,2018-11-20 오후 6:29,블로그광고,PC,2018-11-20,개인,일반,3934V00A1,331 days,331,3,85440,42819.9,D
3935,3935,46,남자,2018-11-21 오후 2:44,SNS광고,모바일,2018-11-20,개인,일반,3935V00A1,331 days,331,1,1320,759.5,D
3936,3936,49,남자,2018-11-29 오전 2:43,블로그광고,모바일,2018-11-20,개인,일반,3936V00A1,175 days,175,5,437420,218763.5,B
3937,3937,41,남자,2018-12-13 오후 6:49,SNS광고,모바일,2018-11-20,개인,일반,3937V00A1,331 days,331,4,234840,117520.1,C
3938,3938,40,남자,2019-04-19 오전 11:28,인터넷검색,모바일,2018-11-20,사업자,사업자,3938V00A1,331 days,331,3,187140,93669.9,D
3939,3939,40,남자,2019-05-17 오전 12:03,인터넷검색,모바일,2018-11-20,사업자,사업자,3939V00A1,331 days,331,3,154500,77349.9,D
3940,3940,36,남자,2019-02-28 오후 2:49,카카오톡광고,모바일,2018-11-20,사업자,사업자,3940V00A1,331 days,331,2,123940,62069.7,D
3941,3941,28,남자,2018-11-30 오후 5:28,인터넷검색,PC,2018-11-20,개인,일반,3941V00A1,330 days,330,5,203220,101710.0,C
3942,3942,45,남자,2018-11-20 오후 9:14,인터넷검색,모바일,2018-11-20,사업자,사업자,3942V00A1,174 days,174,5,237220,118663.2,C
3943,3943,30,남자,2019-03-15 오후 2:06,유튜브광고,PC,2018-11-20,개인,전화주문 고객,3943V00A1,330 days,330,4,285610,142904.8,C
3944,3944,40,남자,2019-05-27 오전 9:15,유튜브광고,PC,2018-11-20,개인,전화주문 고객,3944V00A1,330 days,330,2,63240,31719.4,D
3945,3945,35,남자,2018-11-20 오후 3:38,유튜브광고,PC,2018-11-20,개인,전화주문 고객,3945V00A1,330 days,330,3,165200,82699.6,D
3946,3946,27,남자,2019-05-10 오후 2:39,유튜브광고,PC,2018-11-20,개인,전화주문 고객,3946V00A1,330 days,330,2,68900,34549.4,D
3947,3947,42,남자,2019-05-21 오후 3:13,블로그광고,PC,2018-11-20,사업자,사업자,3947V00A1,330 days,330,4,222270,111234.8,C
3948,3948,45,남자,2018-11-20 오후 5:20,전단지광고,모바일,2018-11-20,사업자,사업자,3948V00A1,330 days,330,2,108500,54349.4,D
3949,3949,39,여자,2019-04-02 오후 3:53,전단지광고,PC,2018-11-20,사업자,사업자,3949V00A1,330 days,330,2,57900,29049.4,D
3950,3950,41,남자,2018-12-11 오후 10:35,SNS광고,모바일,2018-11-21,개인,일반,3950V00A1,330 days,330,2,104800,52499.4,D
3951,3951,26,남자,2019-05-28 오후 5:54,카카오톡광고,모바일,2018-11-21,개인,일반,3951V00A1,271 days,271,5,288730,144447.3,C
3952,3952,46,남자,2019-02-19 오후 5:31,블로그광고,PC,2018-11-21,개인,일반,3952V00A1,216 days,216,6,214370,107251.0,C
3953,3953,41,남자,2019-05-30 오후 3:00,SNS광고,모바일,2018-11-21,개인,일반,3953V00A1,330 days,330,2,61970,31084.4,D
3954,3954,47,남자,2018-11-21 오전 10:57,SNS광고,모바일,2018-11-21,개인,일반,3954V00A1,330 days,330,2,228100,114149.4,C
3955,3955,47,남자,2018-11-21 오전 11:37,블로그광고,PC,2018-11-21,개인,일반,3955V00A1,329 days,329,3,126500,63349.3,D
3956,3956,47,남자,2018-11-21 오후 12:29,SNS광고,모바일,2018-11-21,개인,일반,3956V00A1,329 days,329,2,70000,35099.1,D
3957,3957,40,남자,2018-12-04 오후 12:44,SNS광고,모바일,2018-11-21,개인,일반,3957V00A1,329 days,329,1,16440,8318.9,D
3958,3958,44,남자,2018-11-21 오후 2:46,전단지광고,모바일,2018-11-21,사업자,사업자,3958V00A1,329 days,329,2,117300,58749.1,D
3959,3959,40,여자,2019-05-31 오후 7:59,인터넷검색,모바일,2018-11-21,사업자,사업자,3959V00A1,329 days,329,2,117300,58749.1,D
3960,3960,46,남자,2018-11-21 오전 10:59,지인추천,모바일,2018-11-21,개인,딜러 유치 회원,3960V00A1,303 days,303,6,427680,213932.1,C
3961,3961,55,남자,2019-05-26 오후 12:02,전단지광고,모바일,2018-11-21,사업자,사업자,3961V00A1,328 days,328,3,260610,130404.0,C
3962,3962,40,남자,2019-05-31 오후 12:51,인터넷검색,PC,2018-11-21,개인,일반,3962V00A1,328 days,328,2,78800,39498.8,D
3963,3963,44,남자,2018-11-21 오후 5:36,전단지광고,모바일,2018-11-21,사업자,사업자,3963V00A1,328 days,328,3,180870,90534.0,D
3964,3964,42,남자,2018-12-08 오전 10:26,잡지광고,모바일,2018-11-21,사업자,일반,3964V00A1,187 days,187,18,850990,425554.7,B
3965,3965,31,남자,2019-04-17 오후 9:01,전단지광고,PC,2018-11-21,사업자,사업자,3965V00A1,328 days,328,3,153750,76974.0,D
3966,3966,47,남자,2018-11-21 오후 2:30,전단지광고,모바일,2018-11-21,개인,일반,3966V00A1,302 days,302,11,726180,363182.8,B
3967,3967,43,남자,2018-11-21 오후 11:17,전단지광고,PC,2018-11-21,개인,일반,3967V00A1,328 days,328,2,73850,37023.8,D
3968,3968,40,남자,2019-05-13 오후 1:04,유튜브광고,PC,2018-11-21,개인,전화주문 고객,3968V00A1,328 days,328,2,74400,37298.8,D
3969,3969,35,남자,2019-04-09 오후 3:17,유튜브광고,PC,2018-11-21,개인,전화주문 고객,3969V00A1,328 days,328,1,3530,1863.6,D
3970,3970,30,남자,2018-11-27 오전 10:28,유튜브광고,PC,2018-11-21,개인,전화주문 고객,3970V00A1,328 days,328,2,85400,42798.8,D
3971,3971,42,남자,2019-04-02 오후 2:02,SNS광고,모바일,2018-11-21,사업자,사업자,3971V00A1,328 days,328,5,414850,207524.4,C
3972,3972,44,남자,2019-04-25 오후 3:48,전단지광고,PC,2018-11-21,사업자,일반,3972V00A1,327 days,327,3,156170,78183.7,D
3973,3973,45,남자,2018-11-21 오후 4:30,전단지광고,PC,2018-11-21,사업자,사업자,3973V00A1,327 days,327,3,85440,42818.7,D
3974,3974,46,남자,2018-11-21 오전 11:07,블로그광고,PC,2018-11-21,사업자,사업자,3974V00A1,181 days,181,10,417640,208876.3,C
3975,3975,41,남자,2019-04-30 오후 1:25,전단지광고,모바일,2018-11-21,개인,일반,3975V00A1,310 days,310,4,267580,133883.8,C
3976,3976,40,남자,2019-04-02 오전 10:25,SNS광고,모바일,2018-11-22,개인,일반,3976V00A1,327 days,327,1,47700,23948.3,D
3977,3977,46,남자,2019-04-11 오후 9:25,블로그광고,PC,2018-11-22,개인,일반,3977V00A1,292 days,292,3,236900,118538.2,C
3978,3978,33,남자,2019-05-21 오후 7:54,카카오톡광고,모바일,2018-11-22,사업자,사업자,3978V00A1,327 days,327,3,208570,104383.7,C
3979,3979,35,남자,2019-05-17 오후 3:31,전단지광고,모바일,2018-11-22,사업자,사업자,3979V00A1,327 days,327,2,96460,48328.5,D
3980,3980,40,남자,2019-05-30 오후 12:24,SNS광고,모바일,2018-11-23,개인,일반,3980V00A1,326 days,326,5,301780,150988.8,C
3981,3981,45,남자,2019-03-08 오후 1:40,SNS광고,모바일,2018-11-23,개인,일반,3981V00A1,264 days,264,6,448550,224355.4,B
3982,3982,44,남자,2018-11-26 오후 6:55,전단지광고,PC,2018-11-23,사업자,사업자,3982V00A1,326 days,326,2,92380,46288.2,D
3983,3983,39,남자,2019-04-03 오전 9:43,인터넷검색,PC,2018-11-23,사업자,사업자,3983V00A1,325 days,325,2,78800,39497.9,D
3984,3984,32,남자,2018-11-23 오전 9:17,유튜브광고,PC,2018-11-23,개인,전화주문 고객,3984V00A1,325 days,325,2,117300,58747.9,D
3985,3985,31,남자,2018-11-23 오후 3:48,유튜브광고,PC,2018-11-23,개인,전화주문 고객,3985V00A1,324 days,324,3,117970,59082.8,D
3986,3986,46,남자,2018-11-23 오후 6:42,기타,PC,2018-11-23,사업자,사업자,3986V00A1,324 days,324,3,102380,51287.8,D
3987,3987,47,남자,2018-11-23 오후 10:46,인터넷검색,모바일,2018-11-23,개인,일반,3987V00A1,170 days,170,8,498230,249167.6,B
3988,3988,47,남자,2018-11-30 오후 4:56,잡지광고,모바일,2018-11-23,사업자,사업자,3988V00A1,324 days,324,2,163600,81897.6,D
3989,3989,45,남자,2018-11-23 오후 3:31,인터넷검색,모바일,2018-11-23,사업자,사업자,3989V00A1,324 days,324,2,71490,35842.6,D
3990,3990,47,남자,2018-11-24 오후 8:12,SNS광고,모바일,2018-11-24,개인,일반,3990V00A1,223 days,223,13,490050,245094.5,B
3991,3991,22,여자,2019-05-27 오전 11:58,지인추천,모바일,2018-11-24,사업자,사업자,3991V00A1,323 days,323,3,116350,58272.5,D
3992,3992,38,남자,2018-12-06 오후 10:53,SNS광고,모바일,2018-11-24,개인,일반,3992V00A1,323 days,323,2,73850,37022.3,D
3993,3993,31,남자,2019-04-10 오전 12:53,유튜브광고,PC,2018-11-25,개인,일반,3993V00A1,323 days,323,5,168040,84117.9,D
3994,3994,48,남자,2018-11-25 오후 2:27,블로그광고,모바일,2018-11-25,개인,일반,3994V00A1,323 days,323,2,86870,43532.3,D
3995,3995,47,남자,2018-11-25 오후 9:18,SNS광고,모바일,2018-11-25,개인,일반,3995V00A1,323 days,323,2,61700,30947.3,D
3996,3996,47,남자,2018-11-28 오후 4:59,인터넷검색,모바일,2018-11-25,사업자,사업자,3996V00A1,321 days,321,4,177450,88822.1,D
3997,3997,44,남자,2018-11-25 오후 5:44,인터넷검색,모바일,2018-11-25,사업자,사업자,3997V00A1,324 days,324,1,47700,23947.4,D
3998,3998,32,남자,2019-02-03 오후 2:45,인터넷검색,PC,2018-11-25,사업자,사업자,3998V00A1,291 days,291,11,374250,187214.5,C
3999,3999,45,남자,2019-02-23 오후 12:33,SNS광고,모바일,2018-11-26,개인,일반,3999V00A1,265 days,265,10,550670,275416.5,B
4000,4000,46,남자,2018-12-17 오후 4:23,지인추천,모바일,2018-11-26,개인,일반,4000V00A1,322 days,322,6,962420,481307.8,B
4001,4001,27,여자,2019-05-08 오후 2:36,전단지광고,모바일,2018-11-26,개인,일반,4001V00A1,322 days,322,4,166880,83537.4,D
4002,4002,47,남자,2018-11-29 오후 2:57,전단지광고,PC,2018-11-26,사업자,사업자,4002V00A1,322 days,322,2,57900,29047.0,D
4003,4003,36,남자,2019-03-22 오전 10:25,지인추천,모바일,2018-11-26,사업자,사업자,4003V00A1,317 days,317,4,213850,107020.9,C
4004,4004,40,여자,2019-04-26 오후 11:40,전단지광고,모바일,2018-11-26,사업자,사업자,4004V00A1,322 days,322,3,78410,39302.2,D
4005,4005,32,남자,2018-11-26 오전 9:32,유튜브광고,PC,2018-11-26,개인,전화주문 고객,4005V00A1,321 days,321,2,73850,37021.7,D
4006,4006,21,남자,2019-02-27 오전 11:37,유튜브광고,PC,2018-11-26,개인,전화주문 고객,4006V00A1,321 days,321,2,73910,37051.7,D
4007,4007,32,남자,2018-11-26 오후 2:32,유튜브광고,PC,2018-11-26,개인,전화주문 고객,4007V00A1,178 days,178,24,1051090,525603.2,B
4008,4008,37,남자,2018-11-26 오후 2:40,유튜브광고,PC,2018-11-26,개인,전화주문 고객,4008V00A1,254 days,254,6,431000,215577.4,B
4009,4009,48,남자,2018-11-26 오전 9:34,지인추천,PC,2018-11-26,개인,딜러 유치 회원,4009V00A1,258 days,258,19,2123060,1061611.2,A
4010,4010,47,남자,2018-11-27 오전 5:54,잡지광고,모바일,2018-11-26,사업자,사업자,4010V00A1,320 days,320,5,182760,91477.0,D
4011,4011,47,남자,2018-11-27 오전 11:49,SNS광고,모바일,2018-11-27,개인,일반,4011V00A1,320 days,320,2,122200,61196.4,D
4012,4012,47,남자,2018-11-27 오후 2:02,SNS광고,모바일,2018-11-27,개인,일반,4012V00A1,174 days,174,5,279820,139963.2,C
4013,4013,47,남자,2018-11-27 오후 7:55,SNS광고,모바일,2018-11-27,개인,일반,4013V00A1,320 days,320,2,96900,48546.4,D
4014,4014,44,남자,2018-11-27 오전 11:53,인터넷검색,모바일,2018-11-27,사업자,사업자,4014V00A1,219 days,219,22,1511360,755750.1,A
4015,4015,22,남자,2019-05-02 오후 5:07,유튜브광고,PC,2018-11-27,개인,전화주문 고객,4015V00A1,320 days,320,2,103500,51846.4,D
4016,4016,34,남자,2018-11-27 오후 1:44,유튜브광고,PC,2018-11-27,개인,전화주문 고객,4016V00A1,275 days,275,5,293410,146788.5,C
4017,4017,45,남자,2019-03-19 오후 1:36,블로그광고,PC,2018-11-27,개인,전화주문 고객,4017V00A1,319 days,319,2,28480,14336.1,D
4018,4018,48,남자,2018-11-27 오후 12:04,블로그광고,모바일,2018-11-27,사업자,일반,4018V00A1,319 days,319,1,47700,23945.9,D
4019,4019,46,남자,2019-04-01 오후 10:30,SNS광고,모바일,2018-11-27,사업자,일반,4019V00A1,318 days,318,1,78800,39495.6,D
4020,4020,46,남자,2018-11-27 오후 8:00,기타,모바일,2018-11-27,사업자,사업자,4020V00A1,314 days,314,4,790600,395395.0,B
4021,4021,40,남자,2019-02-27 오전 1:22,인터넷검색,PC,2018-11-27,사업자,특별회원,4021V00A1,317 days,317,2,90900,45545.5,D
4022,4022,44,남자,2019-04-03 오후 10:36,SNS광고,모바일,2018-11-27,개인,일반,4022V00A1,317 days,317,1,7650,3920.3,D
4023,4023,47,남자,2018-11-27 오후 2:56,잡지광고,모바일,2018-11-27,사업자,일반,4023V00A1,317 days,317,3,136370,68280.7,D
4024,4024,48,남자,2018-11-28 오전 11:15,블로그광고,PC,2018-11-28,개인,일반,4024V00A1,302 days,302,5,259280,129731.6,C
4025,4025,31,남자,2019-05-21 오후 5:20,카카오톡광고,모바일,2018-11-28,개인,일반,4025V00A1,317 days,317,2,77370,38780.5,D
4026,4026,79,남자,2019-05-31 오후 10:50,신문광고,모바일,2018-11-28,개인,일반,4026V00A1,217 days,217,10,698900,349517.1,B
4027,4027,31,남자,2019-05-23 오후 4:32,카카오톡광고,모바일,2018-11-28,개인,일반,4027V00A1,317 days,317,4,177770,88980.9,D
4028,4028,46,남자,2018-12-09 오후 7:01,전단지광고,모바일,2018-11-28,개인,일반,4028V00A1,317 days,317,4,220780,110485.9,C
4029,4029,45,남자,2018-11-30 오후 6:07,전단지광고,PC,2018-11-28,사업자,사업자,4029V00A1,295 days,295,6,188880,94529.7,D
